End,Open,High,Low,Close,Volume,Market Cap
2016-12-06,0.019486,0.0196942,0.0190717,0.0196896,602.7777777777778,119255.25506423227
2016-12-05,0.0191475,0.0206047,0.0189991,0.0194821,869.0763888888889,119589.7258281414
2016-12-04,0.018665,0.0194682,0.0178718,0.0191429,406.4216027874565,114276.61745178336
2016-12-03,0.0178253,0.0195929,0.0178253,0.0186618,531.8710801393728,114830.91632553349
2016-12-02,0.0192946,0.0195206,0.0177707,0.0177889,1106.451388888889,116718.94969030283
2016-12-01,0.018869,0.0201242,0.0180361,0.0191955,438.84027777777777,118017.73832090128
2016-11-30,0.0215613,0.0215785,0.018727,0.0188667,723.7560975609756,118916.73061274744
2016-11-29,0.0190648,0.0218933,0.0182447,0.0216466,501.03125,118140.99460882832
2016-11-28,0.0184124,0.01962,0.0184066,0.0190609,432.0,115182.92532458216
2016-11-27,0.0187612,0.0206143,0.0182581,0.0184121,849.1701388888889,115501.4559519184
2016-11-26,0.0194998,0.0195013,0.018757,0.0187593,184.62369337979092,117230.09063625468
2016-11-25,0.0198365,0.0198686,0.0190281,0.0195014,294.25,118040.89786169252
2016-11-24,0.0201406,0.0205673,0.0190639,0.0198229,1038.6215277777778,120274.88285626832
2016-11-23,0.0203109,0.0214195,0.0196277,0.02014,570.4355400696865,124623.6319662648
2016-11-22,0.0195582,0.0210075,0.0195582,0.0203092,343.7700348432056,123547.98111913176
2016-11-21,0.0210806,0.0212949,0.0195036,0.0195543,382.60069444444446,123786.10023004322
2016-11-20,0.0215194,0.0220099,0.0210818,0.0210853,658.4513888888889,130526.67957664434
2016-11-19,0.020338,0.0286541,0.0202148,0.0215082,1317.425087108014,135966.20259327866
2016-11-18,0.0212749,0.0220408,0.0200257,0.0203474,881.3159722222222,125768.94078422152
2016-11-17,0.0213962,0.0218949,0.020333,0.0212762,699.6354166666666,128101.3711930896
2016-11-16,0.0217594,0.0221143,0.0206443,0.0213905,719.8466898954704,128971.8076778427
2016-11-15,0.0219566,0.0223703,0.0206665,0.0215109,769.2777777777778,130010.70455299458
2016-11-14,0.022134,0.0236385,0.0215907,0.0219584,592.9756944444445,132686.2405919061
2016-11-13,0.0222886,0.0228324,0.0219308,0.0221341,638.8090277777778,133978.43588160584
2016-11-12,0.0226187,0.0235564,0.02175,0.0222862,733.9233449477352,135143.78626730398
2016-11-11,0.02363,0.0244387,0.0217434,0.0226116,808.4826388888889,131282.98652812166
2016-11-10,0.0238304,0.0244772,0.0225164,0.0236297,483.375,140908.69677004806
2016-11-09,0.0231328,0.0246724,0.0228893,0.0238372,1436.780487804878,139963.7559118429
2016-11-08,0.0247958,0.0273966,0.0231497,0.0231497,436.52430555555554,146704.60545075024
2016-11-07,0.0243214,0.0251613,0.0241585,0.0248028,487.6847826086956,147808.50897956322
2016-11-06,0.0231137,0.0250985,0.0227634,0.0243245,611.9201388888889,142555.83776656125
2016-11-05,0.0228,0.0239162,0.0223806,0.0231115,797.184668989547,136848.3022201764
2016-11-04,0.0251495,0.0253116,0.0224401,0.0228102,648.8576388888889,144887.42375374178
2016-11-03,0.026426,0.0264485,0.0246018,0.0250229,754.7326388888889,150608.015591303
2016-11-02,0.0244075,0.0266175,0.0244059,0.026422,1860.432055749129,152574.3276874203
2016-11-01,0.0271749,0.0279366,0.0236397,0.0247702,771.2326388888889,156982.003639751
2016-10-31,0.0251294,0.0279232,0.0244881,0.027184,1068.451388888889,154986.51425083994
2016-10-30,0.0247006,0.0290454,0.0247006,0.0251462,2072.4599303135888,155405.9936965613
2016-10-29,0.0277215,0.0277365,0.0246421,0.0246977,1965.97212543554,159300.73832263882
2016-10-28,0.0299759,0.0304162,0.0269083,0.0276917,2545.8923611111118,169110.8995311576
2016-10-27,0.0315397,0.033094,0.0292645,0.0299836,1341.2256944444443,183694.645704384
2016-10-26,0.0321932,0.0352079,0.0314721,0.0315334,638.5226480836237,192083.41582774135
2016-10-25,0.0322642,0.0331279,0.0318463,0.0321912,1604.920138888889,193914.3709192085
2016-10-24,0.0379604,0.0380071,0.0322438,0.0322654,7976.392361111111,201386.78224810032
2016-10-23,0.0316065,0.0394298,0.0308804,0.0379492,6642.604166666667,200998.3563117217
2016-10-22,0.0302899,0.0352166,0.0292406,0.0316005,3877.2508710801394,187295.24904534584
2016-10-21,0.0316014,0.0337294,0.0298038,0.0302895,1925.8333333333333,182765.59977691717
2016-10-20,0.03398,0.0344078,0.0310615,0.0315996,1494.28125,189969.17584110316
2016-10-19,0.0309833,0.0349767,0.0289858,0.032737,705.9094076655052,177735.99513235997
2016-10-18,0.0308168,0.0310263,0.0293863,0.0300321,1889.0590277777776,177405.68219234658
2016-10-17,0.0332499,0.0344626,0.0298269,0.0315464,1362.8055555555557,190234.5694228438
2016-10-16,0.0339828,0.0351305,0.0321626,0.0329684,3004.2881944444443,199309.1881785206
2016-10-15,0.0377828,0.0378679,0.0332342,0.0339791,4766.797909407665,207227.94102409383
2016-10-14,0.0349537,0.0383658,0.0348761,0.0377798,6617.40625,217405.02775807207
2016-10-13,0.0329851,0.0445163,0.0329459,0.0349546,17054.854166666668,220504.02116207848
2016-10-12,0.0266884,0.0346403,0.0259368,0.032937,7620.88850174216,179158.802678219
2016-10-11,0.0234771,0.0272052,0.0234455,0.0266921,1813.1354166666667,147988.3592858115
2016-10-10,0.0241256,0.0247208,0.0229502,0.0234796,1283.736111111111,139724.5283885942
2016-10-09,0.0244939,0.0246618,0.0237498,0.0241265,1064.226480836237,140230.6363812765
2016-10-08,0.0253905,0.0253905,0.0236333,0.0244952,2436.8854166666665,141697.67831678153
2016-10-07,0.0258753,0.0259078,0.0245432,0.0253899,412.46527777777777,147432.95936961926
2016-10-06,0.0260537,0.02611,0.0249666,0.0258294,496.9791666666667,148609.68430437133
2016-10-05,0.0259179,0.0267921,0.0253944,0.0260493,847.7421602787457,150957.53599229187
2016-10-04,0.0249575,0.02754,0.0245344,0.0259195,3061.9166666666665,152183.7112826779
2016-10-03,0.0269019,0.0269019,0.0247508,0.0249515,1466.53125,151108.97611543658
2016-10-02,0.0269844,0.027845,0.0257231,0.0269003,2123.8048780487807,153595.64587009733
