Date,Open,High,Low,Close,Volume,Market Cap,Time Open,Time High,Time Low,Time Close
2023-06-02,7.9509737e-11,7.9589507e-11,6.8327108e-11,7.1863589e-11,5668.5,0,2023-06-02T00:00:00.000Z,2023-06-02T00:39:00.000Z,2023-06-02T11:50:00.000Z,2023-06-02T23:59:59.999Z
2023-06-01,8.0640671e-11,8.0669273e-11,7.9443452e-11,7.9512921e-11,213.56,0,2023-06-01T00:00:00.000Z,2023-06-01T02:58:00.000Z,2023-06-01T22:42:00.000Z,2023-06-01T23:59:59.999Z
2023-05-31,8.2460437e-11,8.2516613e-11,7.7669808e-11,8.0636289e-11,1333.72,0,2023-05-31T00:00:00.000Z,2023-05-31T02:40:00.000Z,2023-05-31T09:11:00.000Z,2023-05-31T23:59:59.999Z
2023-05-30,8.4058902e-11,8.5616747e-11,7.7600635e-11,8.2460687e-11,2741.41,0,2023-05-30T00:00:00.000Z,2023-05-30T03:41:00.000Z,2023-05-30T16:39:00.000Z,2023-05-30T23:59:59.999Z
2023-05-29,8.3373769e-11,8.4618723e-11,8.188623e-11,8.4063956e-11,922.01,0,2023-05-29T00:00:00.000Z,2023-05-29T14:41:00.000Z,2023-05-29T11:51:00.000Z,2023-05-29T23:59:59.999Z
2023-05-28,1.08741535e-10,1.08776934e-10,8.0362746e-11,8.3369323e-11,11233.78,0,2023-05-28T00:00:00.000Z,2023-05-28T00:43:00.000Z,2023-05-28T10:24:00.000Z,2023-05-28T23:59:59.999Z
2023-05-27,1.16968757e-10,1.17107996e-10,1.08702523e-10,1.08740327e-10,1337.56,0,2023-05-27T00:00:00.000Z,2023-05-27T00:51:00.000Z,2023-05-27T23:47:00.000Z,2023-05-27T23:59:59.999Z
2023-05-26,1.33621211e-10,1.36998451e-10,1.14823945e-10,1.16972091e-10,9127.32,0,2023-05-26T00:00:00.000Z,2023-05-26T13:04:00.000Z,2023-05-26T18:08:00.000Z,2023-05-26T23:59:59.999Z
2023-05-25,1.37617379e-10,1.38317905e-10,1.1052924e-10,1.33587717e-10,28905.21,0,2023-05-25T00:00:00.000Z,2023-05-25T21:00:00.000Z,2023-05-25T18:02:00.000Z,2023-05-25T23:59:59.999Z
2023-05-24,1.6344178e-10,1.6474369e-10,1.25996242e-10,1.37611046e-10,27915.79,0,2023-05-24T00:00:00.000Z,2023-05-24T00:48:00.000Z,2023-05-24T06:41:00.000Z,2023-05-24T23:59:59.999Z
2023-05-23,2.41649921e-10,2.42202369e-10,1.42548315e-10,1.63450114e-10,73193.99,0,2023-05-23T00:00:00.000Z,2023-05-23T00:03:00.000Z,2023-05-23T16:51:00.000Z,2023-05-23T23:59:59.999Z
2023-05-22,1.88261277e-10,2.70706986e-10,1.69736528e-10,2.41665598e-10,224974.42,0,2023-05-22T00:00:00.000Z,2023-05-22T23:32:00.000Z,2023-05-22T15:46:00.000Z,2023-05-22T23:59:59.999Z
