Date,Price,market_cap,Volume
2019-10-12,0.0034460936566848665,0.0,1834250.2719778733
2019-10-13,0.003487202946308943,0.0,2613600.7173579494
2019-10-14,0.0036179578755305237,0.0,3062524.1357846046
2019-10-15,0.0036075090312009408,0.0,9556403.81449548
2019-10-16,0.0035315190715683735,0.0,15533668.718312562
2019-10-17,0.0034759809474119063,0.0,8692465.177556444
2019-10-18,0.0034835335128501695,0.0,15530681.580977462
2019-10-19,0.0034046051202070177,0.0,15226987.125815168
2019-10-20,0.003361914384704521,0.0,15001775.456437029
2019-10-21,0.0033770570608352224,0.0,15544974.227858929
2019-10-22,0.003424634121763447,0.0,15671480.617713328
2019-10-23,0.0033633409843539007,0.0,2905401.3373414567
2019-10-24,0.003190959422565032,0.0,14030491.717253614
2019-10-25,0.003158331591624185,0.0,13508198.656134855
2019-10-26,0.0035602551410536917,0.0,16011489.434496026
2019-10-27,0.003640205734756093,0.0,17539509.26032733
2019-10-28,0.003856135419607039,0.0,12636454.161605045
2019-10-29,0.003728146981903854,0.0,14038581.061841326
2019-10-30,0.0038807220066220957,0.0,14205654.186108215
2019-10-31,0.0038778433863580868,0.0,18455589.010795683
2019-11-01,0.0038735282994153907,0.0,5504886.623439031
2019-11-02,0.0039050774502096563,0.0,5672771.29859992
