Date,Open,High,Low,Close,Volume,Market Cap
2022-10-03,0.3906417,0.4028626,0.3902464,0.4023596,0,4500000
2022-10-04,0.4024509,0.4177968,0.4003283,0.4172565,0,4600000
2022-10-05,0.4170801,0.4171087,0.4057825,0.4135106,0,4700000
2022-10-06,0.4134468,0.4183503,0.4081066,0.4090817,0,4700000
2022-10-07,0.4092757,0.4110731,0.3980609,0.4007544,0,4600000
2022-10-08,0.4006615,0.4022862,0.3958894,0.3981427,3,4500000
2022-10-09,0.3982499,0.4008173,0.3967071,0.3986533,3,4500000
2022-10-10,0.3986622,0.4086270,0.3936964,0.4027177,3,4600000
2022-10-11,0.4026430,0.4047139,0.3984543,0.4007358,0,4600000
2022-10-12,0.4008573,0.4039757,0.4006860,0.4030579,0,4600000
2022-10-13,0.4030586,0.4097003,0.3853357,0.4077916,0,4500000
2022-10-14,0.4077357,0.4207232,0.4021523,0.4036591,0,4700000
2022-10-15,0.4035656,0.4046757,0.4004478,0.4011057,0,4600000
2022-10-16,0.4011709,0.4079975,0.4011709,0.4058763,0,4600000
2022-10-17,0.4057901,0.4130322,0.4033714,0.4113587,0,4600000
2022-10-18,0.4114338,0.4138380,0.4024311,0.4068822,0,4600000
2022-10-19,0.4066937,0.4069734,0.4025197,0.4025343,0,4600000
2022-10-20,0.4026767,0.4062260,0.3990174,0.4005641,0,4600000
2022-10-21,0.4005947,0.4045911,0.3945022,0.4033362,0,4500000
2022-10-22,0.4032805,0.4047891,0.4022851,0.4040400,0,4600000
2022-10-23,0.4040614,0.4133183,0.4022884,0.4117391,0,4600000
2022-10-24,0.4117202,0.6555468,0.4039452,0.6550233,0,4700000
2022-10-25,0.6549787,0.6871776,0.6527702,0.6796692,0,7500000
2022-10-26,0.6795133,0.7073493,0.6789257,0.7015516,0,7900000
2022-10-27,0.7016714,0.7040755,0.6860755,0.6866850,0,7900000
2022-10-28,0.6869368,0.6994159,0.6807387,0.6960276,0,7800000
2022-10-29,0.6958688,0.7081659,0.6949527,0.7027674,0,8000000
2022-10-30,0.7028162,0.7056977,0.6945555,0.6962704,0,7900000
2022-10-31,0.6962417,0.7019698,0.6867936,0.6926868,0,7900000
2022-11-01,0.6925414,0.6972512,0.6713972,0.6916093,0,7800000
2022-11-02,0.6915971,0.6992530,0.6798194,0.6830163,0,7800000
2022-11-03,0.6829333,0.6900852,0.6051497,0.6059300,0,7700000
2022-11-04,0.6059751,0.6337540,0.6056646,0.6322009,0,7000000
2022-11-05,0.6323571,0.6417112,0.6309322,0.6382275,0,7200000
2022-11-06,0.6384932,0.6400366,0.6273329,0.6273329,0,7200000
2022-11-07,0.6273865,0.6305677,0.4215310,0.4244938,0,6400000
2022-11-08,0.4244971,0.4258303,0.3662438,0.3833272,0,4600000
2022-11-09,0.3835192,0.3835192,0.3227905,0.3260767,0,4100000
2022-11-10,0.3269855,0.3701577,0.3269683,0.3626249,0,4000000
2022-11-11,0.3630430,0.3638671,0.3421529,0.3515566,0,4000000
2022-11-12,0.3515765,0.4914205,0.3438197,0.4860691,2,5100000
2022-11-13,0.4865959,0.4895001,0.4731438,0.4739195,0,5500000
2022-11-14,0.4741893,0.4946521,0.4600232,0.4820551,0,5400000
2022-11-15,0.4819580,0.4883709,0.3444768,0.3485194,0,4400000
2022-11-16,0.3486782,0.3501964,0.3388821,0.3437202,0,3900000
2022-11-17,0.3437150,0.3456792,0.3401747,0.3450345,0,3900000
2022-11-18,0.3450119,0.3493003,0.3420291,0.3443865,0,3900000
2022-11-19,0.5561997,0.5594758,0.5528834,0.5564225,0,6300000
2022-11-20,0.5562125,0.5579183,0.5403233,0.5422141,0,6300000
2022-11-21,0.5420134,0.5420134,0.5205943,0.5258093,0,6100000
2022-11-22,0.5257841,0.5423787,0.5227556,0.5408072,0,6000000
2022-11-23,0.5415969,0.5539638,0.5395048,0.5532968,0,6200000
2022-11-24,0.5532484,0.5578662,0.5505503,0.5531394,0,6300000
2022-11-25,0.5531920,0.5531920,0.5186417,0.5505208,0,6200000
2022-11-26,0.5505852,0.5577786,0.5500175,0.5518616,11,6300000
2022-11-27,0.5517492,0.5565820,0.5517344,0.5519272,0,6300000
2022-11-28,0.5518412,0.5530316,0.5394772,0.5443848,0,6200000
2022-11-29,0.5443300,0.5537218,0.5417799,0.5512172,0,6200000
2022-11-30,0.5512370,0.5759351,0.5512370,0.5757282,0,6400000
2022-12-01,0.5751077,0.5762700,0.5658681,0.5680996,0,6500000
2022-12-02,0.5683524,0.5719340,0.5657195,0.5718713,0,6500000
2022-12-03,0.5721158,0.5728831,0.5651173,0.5657830,0,6500000
2022-12-04,0.5654617,0.5734813,0.5654154,0.5730476,0,6500000
2022-12-05,0.5726535,0.5825567,0.5672619,0.5686583,0,6500000
2022-12-06,0.5688887,0.5727157,0.5678167,0.5726180,0,6500000
2022-12-07,0.5726932,0.5730990,0.5619522,0.5654118,0,6400000
2022-12-08,0.5653162,0.5791326,0.5637222,0.5786315,0,6500000
2022-12-09,0.5781754,0.5794563,0.5736933,0.5749606,0,6600000
2022-12-10,0.5749521,0.5764362,0.3535945,0.3536361,0,5600000
2022-12-11,0.3537872,0.3561211,0.3530265,0.3532212,0,4000000
2022-12-12,0.3530038,0.3553757,0.3489745,0.3553757,0,4000000
2022-12-13,0.3550704,0.3700043,0.3533048,0.3669386,0,4100000
2022-12-14,0.3670723,0.3776788,0.3658291,0.3676375,0,4200000
2022-12-15,0.3676257,0.3682095,0.3575380,0.3583483,0,4100000
2022-12-16,0.3583798,0.3614078,0.3424625,0.3432412,0,4000000
2022-12-17,0.3431411,0.3466250,0.3430480,0.3466250,0,3900000
2022-12-18,0.3465518,0.3470428,0.3447216,0.3461411,0,3900000
2022-12-19,0.3460738,0.3468913,0.3389789,0.3395758,0,3900000
2022-12-20,0.3397533,0.3505589,0.3394509,0.3487294,0,3900000
2022-12-21,0.3487413,0.3490066,0.3458891,0.3469740,0,3900000
2022-12-22,0.3471549,0.3479011,0.3426056,0.3471511,0,3900000
2022-12-23,0.3471577,0.3484372,0.3464484,0.3464689,0,3900000
2022-12-24,0.3465000,0.3478083,0.3464867,0.3475794,0,3900000
2022-12-25,0.3475705,0.3477604,0.3457757,0.3474187,0,3900000
2022-12-26,0.3474312,0.3489160,0.3470050,0.3489160,0,4000000
2022-12-27,0.3491711,0.3497188,0.3436085,0.3450520,0,3900000
2022-12-28,0.3449986,0.3459570,0.3407731,0.3417569,0,3900000
2022-12-29,0.3417560,0.3438797,0.3409481,0.3437399,0,3900000
2022-12-30,0.3436669,0.5574682,0.3429382,0.5572628,14,6000000
2022-12-31,0.5573426,0.5579283,0.5539189,0.5550686,0,6300000
2023-01-01,0.5550730,0.5577529,0.5541589,0.5575284,0,6300000
2023-01-02,0.5578152,0.5622095,0.5560332,0.5599395,0,6400000
2023-01-03,0.5597908,0.5623320,0.5579586,0.5597893,0,6400000
2023-01-04,0.5597476,0.5691322,0.5593045,0.5657726,0,6400000
2023-01-05,0.5657828,0.5661946,0.5635125,0.5649495,0,6400000
2023-01-06,0.5649662,0.5701077,0.5612533,0.5690937,0,6400000
2023-01-07,0.5690762,0.5696392,0.5678309,0.5687960,0,6500000
2023-01-08,0.5688563,0.5727987,0.5680670,0.5727987,0,6500000
2023-01-09,0.5736426,0.5835658,0.5736426,0.5770911,0,6600000
2023-01-10,0.5769824,0.5867077,0.5763475,0.5853609,0,6600000
2023-01-11,0.5854162,0.6009177,0.5820401,0.6009177,0,6700000
2023-01-12,0.6008873,0.6377753,0.6005290,0.6331896,0,7000000
2023-01-13,0.6331448,0.6697560,0.6299981,0.6676899,0,7300000
2023-01-14,0.6681531,0.7060988,0.6679722,0.7038948,0,7900000
2023-01-15,0.7032387,0.7039703,0.6914883,0.7001008,0,7900000
2023-01-16,0.7003508,0.7152898,0.6962272,0.7099499,0,8000000
2023-01-17,0.7104976,0.7171677,0.7038383,0.7098121,0,8100000
2023-01-18,0.7095907,0.7202913,0.6908827,0.6940716,0,8100000
2023-01-19,0.6942063,0.7085685,0.6942063,0.7067437,0,8000000
2023-01-20,0.7064317,0.7561876,0.7019991,0.7561876,0,8100000
2023-01-21,0.7561454,0.7793434,0.7524315,0.7636432,0,8700000
2023-01-22,0.7639835,0.7814075,0.7603064,0.7712241,0,8800000
2023-01-23,0.7709329,0.7838890,0.7699374,0.7781357,0,8800000
2023-01-24,0.7776284,0.7847981,0.7671877,0.7685851,0,8900000
2023-01-25,0.7687628,0.8018740,0.7613657,0.7855991,0,8800000
2023-01-26,0.7844521,0.7888375,0.7780270,0.7818298,0,8900000
2023-01-27,0.7818404,0.7936470,0.7697853,0.7831207,0,8900000
2023-01-28,0.7834976,0.7862834,0.7784016,0.7816013,0,8900000
2023-01-29,0.7819975,0.8109774,0.7808640,0.8066570,0,9000000
2023-01-30,0.8060230,0.8069542,0.7697790,0.7749540,0,9000000
2023-01-31,0.7752210,0.7869599,0.7729854,0.7860614,0,8900000
2023-02-01,0.7854713,0.8063021,0.7791877,0.8046969,0,8900000
2023-02-02,0.8052271,0.8180341,0.7975307,0.7975307,0,9200000
2023-02-03,0.7981363,0.8041699,0.7905100,0.7962987,0,9100000
2023-02-04,0.7960400,0.7996899,0.7911543,0.7926238,0,9000000
2023-02-05,0.7929230,0.7953098,0.7759501,0.7796301,0,9000000
2023-02-06,0.7793373,0.7851956,0.7719396,0.7733067,0,8900000
2023-02-07,0.7734370,0.7908988,0.7734370,0.7904635,0,8900000
2023-02-08,0.7899517,0.7934640,0.4715494,0.4754085,1,6700000
2023-02-09,0.4757822,0.4763104,0.4510921,0.4518813,0,5300000
2023-02-10,0.4530578,0.4551842,0.4463959,0.4485559,0,5100000
2023-02-11,0.4484095,0.4535235,0.4480335,0.4532207,0,5100000
2023-02-12,0.4531807,0.4568920,0.4500186,0.4511624,0,5200000
2023-02-13,0.4515266,0.4533455,0.4447031,0.4518250,0,5100000
2023-02-14,0.4513776,0.4611501,0.4481510,0.4603405,0,5200000
2023-02-15,0.4602993,0.5040137,0.4574846,0.5040137,0,5300000
2023-02-16,0.5024377,0.5190295,0.4897665,0.4897665,0,5800000
2023-02-17,0.4890149,0.5166118,0.4878382,0.5092414,0,5700000
2023-02-18,0.5094404,0.5134803,0.5072512,0.5106413,0,5800000
2023-02-19,0.5105541,0.5198214,0.5043905,0.5043905,0,5800000
2023-02-20,0.5037342,0.5182152,0.4969415,0.5141645,0,5800000
2023-02-21,0.5145943,0.5202111,0.5019606,0.5060510,0,5800000
2023-02-22,0.5064806,0.5067719,0.4895133,0.5013583,0,5700000
2023-02-23,0.5012329,0.5089166,0.4917784,0.4960838,0,5700000
2023-02-24,0.4960797,0.4993190,0.4769405,0.4806814,0,5600000
2023-02-25,0.4806012,0.4807928,0.4739054,0.4801657,0,5400000
2023-02-26,0.4800826,0.4900739,0.4783493,0.4879727,0,5500000
2023-02-27,0.4882134,0.4940377,0.4810839,0.4871091,0,5500000
2023-02-28,0.4869419,0.4883294,0.4783667,0.4794910,0,5500000
2023-03-01,0.4795975,0.4946729,0.4779928,0.4898477,0,5600000
2023-03-02,0.4897575,0.4918173,0.4820886,0.4862508,0,5500000
2023-03-03,0.4862975,0.4863573,0.4612283,0.4633583,0,5300000
2023-03-04,0.4634856,0.4652036,0.4615639,0.4652036,0,5300000
2023-03-05,0.4652869,0.4699336,0.4642000,0.4669110,0,5300000
2023-03-06,0.4669066,0.4683253,0.4641270,0.4656024,0,5300000
2023-03-07,0.4655706,0.4675719,0.4574812,0.4612979,0,5300000
2023-03-08,0.4612672,0.4625173,0.4518573,0.4520663,0,5200000
2023-03-09,0.4520766,0.4532690,0.4212865,0.4235422,0,5100000
2023-03-10,0.4180568,0.4199852,0.4173438,0.4186649,0,4800000
2023-03-11,0.4191027,0.4280008,0.4144049,0.4259593,0,4800000
2023-03-12,0.4258027,0.4556943,0.4228051,0.4556943,0,4900000
2023-03-13,0.4557863,0.5041930,0.4545743,0.4982767,0,5400000
2023-03-14,0.4990163,0.5392547,0.4982325,0.5112814,0,5800000
2023-03-15,0.5112660,0.5182864,0.4983637,0.5033702,0,5800000
2023-03-16,0.5034395,0.5185268,0.5007885,0.5175363,0,5800000
2023-03-17,0.5175429,0.5691675,0.5159255,0.5630542,0,6200000
2023-03-18,0.5641996,0.5691593,0.5572631,0.5576617,0,6400000
2023-03-19,0.5577743,0.5871208,0.5572546,0.5801633,0,6500000
2023-03-20,0.5803001,0.5878402,0.5639470,0.5746928,0,6600000
2023-03-21,0.5748416,0.5881577,0.5687589,0.5829515,0,6600000
2023-03-22,0.5829061,0.5948276,0.5550786,0.5651647,0,6600000
2023-03-23,0.5650139,0.5932735,0.5633067,0.5870057,0,6500000
2023-03-24,0.5868531,0.5875873,0.5622760,0.5688356,0,6600000
2023-03-25,0.5689083,0.5749543,0.5639878,0.5693789,0,6500000
2023-03-26,0.5694031,0.5827708,0.5688680,0.5800198,0,6500000
2023-03-27,0.5800549,0.5805737,0.5542099,0.5625494,0,6500000
2023-03-28,0.5624911,0.5684674,0.5534430,0.5651855,0,6400000
2023-03-29,0.5651284,0.5917145,0.5651284,0.5870184,66,6600000
2023-03-30,0.5869210,0.6017524,0.5755698,0.5800725,0,6700000
2023-03-31,0.5800870,0.5917596,0.5719514,0.5896538,0,6600000
2023-04-01,0.5895884,0.5943942,0.5857859,0.5889124,0,6700000
2023-04-02,0.5888691,0.5896999,0.5780623,0.5834091,0,6700000
2023-04-03,0.5830298,0.5885481,0.5676779,0.5753802,0,6600000
2023-04-04,0.5755760,0.5874545,0.5735014,0.5829159,0,6600000
2023-04-05,0.5830187,0.5936281,0.5772798,0.5832294,0,6700000
2023-04-06,0.5831254,0.5831254,0.5752997,0.5802048,0,6600000
2023-04-07,0.5803824,0.5816131,0.5762535,0.5780042,0,6600000
2023-04-08,0.5777066,0.5823424,0.5769215,0.5783208,0,6600000
2023-04-09,0.5783658,0.5892231,0.5762888,0.5864643,0,6600000
2023-04-10,0.5864588,0.6152031,0.5839438,0.6136073,0,6700000
2023-04-11,0.6136956,0.6296232,0.6129914,0.6256125,0,7100000
2023-04-12,0.6255067,0.6285670,0.6169706,0.6185836,0,7100000
2023-04-13,0.6187505,0.6312536,0.6186618,0.6286544,0,7100000
2023-04-14,0.6287855,0.6405317,0.6225538,0.6304949,0,7200000
2023-04-15,0.6306309,0.6322613,0.6257547,0.6272897,0,7200000
2023-04-16,0.6271254,0.6318083,0.6245647,0.6272305,0,7100000
2023-04-17,0.6273342,0.6273342,0.6069874,0.6089791,0,7000000
2023-04-18,0.6092136,0.6294620,0.6049340,0.6288786,0,7100000
2023-04-19,0.6288695,0.6290773,0.5939866,0.5968333,0,7000000
2023-04-20,0.5963118,0.6010797,0.5815664,0.5847692,0,6800000
2023-04-21,0.5846255,0.5865561,0.5632072,0.5646102,0,6600000
2023-04-22,0.5643881,0.5766716,0.5624450,0.5758129,0,6500000
2023-04-23,0.5756166,0.5756166,0.5674262,0.5711351,0,6500000
2023-04-24,0.5710125,0.5777055,0.5614291,0.5695689,6,6500000
2023-04-25,0.5694632,0.5868903,0.5635331,0.5861718,0,6500000
2023-04-26,0.5862861,0.6194417,0.5730085,0.5903967,0,6800000
2023-04-27,0.5906279,0.6171330,0.5906222,0.6102949,0,6900000
2023-04-28,0.6104924,0.6118152,0.6004911,0.6064006,0,6900000
2023-04-29,0.6062734,0.6080543,0.6017594,0.6034122,0,6900000
2023-04-30,0.6034922,0.6160022,0.6009094,0.6065863,0,6900000
2023-05-01,0.6057160,0.6068023,0.5737806,0.5814820,0,6700000
2023-05-02,0.5806418,0.5969395,0.5781320,0.5935448,0,6700000
2023-05-03,0.5937729,0.6046519,0.5842701,0.6004564,0,6700000
2023-05-04,0.6006759,0.6059460,0.5946015,0.5966885,0,6800000
2023-05-05,0.5968842,0.6120996,0.5968530,0.6100578,0,6900000
2023-05-06,0.6100205,0.6144457,0.5898947,0.5974881,0,6900000
2023-05-07,0.5973999,0.6020671,0.5896314,0.5896314,0,6800000
2023-05-08,0.5888501,0.5921185,0.5655202,0.5728317,0,6600000
2023-05-09,0.5726138,0.5753074,0.5668721,0.5720200,0,6500000
2023-05-10,0.5718944,0.5853237,0.5612166,0.5715229,0,6500000
2023-05-11,0.5714492,0.5714492,0.5547282,0.5585613,0,6400000
2023-05-12,0.5583924,0.5595251,0.5378348,0.5543069,0,6200000
2023-05-13,0.5544696,0.5577115,0.5529022,0.5546584,0,6300000
2023-05-14,0.5545418,0.5613721,0.5522010,0.5570848,0,6300000
2023-05-15,0.5572094,0.5716793,0.5539601,0.5629705,0,6400000
2023-05-16,0.5626196,0.5648116,0.5574053,0.5595158,0,6400000
2023-05-17,0.5595923,0.5676138,0.5510670,0.5670809,0,6400000
2023-05-18,0.5673301,0.5678883,0.5483355,0.5556186,0,6400000
2023-05-19,0.5553611,0.5606100,0.5276454,0.5285494,0,6300000
2023-05-20,0.5285451,0.5334480,0.5277953,0.5331741,0,6000000
2023-05-21,0.5330747,0.5356004,0.5253075,0.5260689,0,6000000
2023-05-22,0.5261222,0.5311232,0.5223350,0.5279911,0,6000000
2023-05-23,0.5280071,0.5676013,0.5275208,0.5634688,0,6400000
2023-05-24,0.5634188,0.5634206,0.5414680,0.5451026,0,6300000
2023-05-25,0.5449483,0.5493966,0.5382635,0.5480396,0,6200000
2023-05-26,0.5480872,0.5558291,0.5453020,0.5528867,0,6300000
2023-05-27,0.5529564,0.5560965,0.5512606,0.5558875,0,6300000
2023-05-28,0.5559933,0.5824570,0.5546443,0.5813547,0,6400000
2023-05-29,0.5813797,0.5876133,0.5706517,0.5742583,0,6600000
2023-05-30,0.5742778,0.5799092,0.5716188,0.5732978,0,6500000
2023-05-31,0.5732157,0.5754596,0.5565042,0.5633334,0,6400000
2023-06-01,0.5633832,0.5651035,0.5531756,0.5548983,0,6300000
2023-06-02,0.5550533,0.5646877,0.5514710,0.5638733,0,6400000
2023-06-03,0.5638715,0.5650691,0.5582162,0.5602379,0,6400000
2023-06-04,0.5602437,0.5665553,0.5583106,0.5614746,0,6400000
2023-06-05,0.5612172,0.5613333,0.5267941,0.5330279,0,6200000
2023-06-06,0.5326985,0.5642745,0.5270841,0.5634184,0,6100000
2023-06-07,0.5636224,0.5650838,0.5425551,0.5453735,0,6300000
2023-06-08,0.5451584,0.5533817,0.5436720,0.5486489,0,6200000
2023-06-09,0.5485648,0.5538893,0.5458371,0.5480818,0,6200000
2023-06-10,0.5481056,0.5484803,0.5280594,0.5349221,0,6100000
2023-06-11,0.5348349,0.5411561,0.5314923,0.5365897,0,6100000
2023-06-12,0.5367083,0.5386911,0.5320928,0.5360900,0,6100000
2023-06-13,0.5362635,0.5449383,0.5335813,0.5363121,0,6100000
2023-06-14,0.5367036,0.5390200,0.5178424,0.5207782,0,6100000
2023-06-15,0.5205541,0.5316782,0.5150463,0.5296417,0,5900000
2023-06-16,0.5298611,0.5469032,0.5257093,0.5453269,0,6100000
2023-06-17,0.5449872,0.5524047,0.5422767,0.5482994,0,6200000
2023-06-18,0.5483811,0.5511265,0.5449414,0.5449691,0,6200000
2023-06-19,0.5447878,0.5567732,0.5447068,0.5540803,0,6200000
2023-06-20,0.5543062,0.5870080,0.5520626,0.5862780,0,6400000
2023-06-21,0.5858742,0.6357106,0.5852555,0.6220087,0,6900000
2023-06-22,0.6211949,0.6303176,0.6156367,0.6192270,0,7100000
2023-06-23,0.6188599,0.6466293,0.6143398,0.6344231,0,7100000
2023-06-24,0.6348891,0.6367774,0.6235889,0.6273568,0,7200000
2023-06-25,0.6273006,0.6364388,0.6238384,0.6258980,0,7200000
2023-06-26,0.6260280,0.6279380,0.6184199,0.6220060,0,7100000
2023-06-27,0.6220424,0.6338230,0.6215763,0.6301484,0,7100000
2023-06-28,0.6303875,0.6303875,0.6166234,0.6185989,0,7100000
2023-06-29,0.6186293,0.6318262,0.6182552,0.6257468,0,7100000
2023-06-30,0.6256174,0.6403668,0.6185111,0.6308487,0,7200000
2023-07-01,0.6308252,0.6338545,0.6275858,0.6283065,0,7200000
2023-07-02,0.6283194,0.6312068,0.6238824,0.6287695,0,7100000
2023-07-03,0.6288848,0.6430212,0.6284628,0.6394014,0,7200000
2023-07-04,0.6394151,0.6423068,0.6301379,0.6320375,0,7200000
2023-07-05,0.6319422,0.6338105,0.6214875,0.6268046,0,7200000
2023-07-06,0.6266356,0.6442211,0.6198544,0.6198544,0,7200000
